297,1230102104,49
298,1230102105,77
299,1230102107,55
300,1230102112,45
301,1230102113,63
302,1230102114,48
303,1230102115,55
304,1230102117,46
305,1230102118,59
306,1230102119,76
307,1230102121,61
308,1230102122,44
309,1230102124,56
310,1230102125,48
311,1230102127,64
312,1230102129,46
313,1230102135,64
314,1230102137,47
315,1230102138,58
316,1230102140,46
317,1230102141,58
318,1230102142,58
319,1230102144,46
320,1230102145,58
321,1230102146,61
322,1230102147,40
323,1230102148,56
324,1230102149,46
325,1230102151,54
326,1230102153,54
327,1230102154,59
328,1230102156,63
329,1230102157,53
330,1230102158,63
331,1230102159,63
332,1230102160,60
333,1230102161,70
334,1230102163,42
335,1230102165,75
336,1230102166,72
337,1230102167,49
338,1230102168,60
339,1230102169,62
340,1230102170,73
341,1230102171,58
342,1230102172,51
343,1230102173,91
344,1230102174,55
345,1230102175,78
346,1230102176,57
347,1230102177,44
348,1230102180,53
349,1230102181,35
350,1230102183,70
351,1230102184,62
352,1230102185,63
353,1230102188,37
354,1230102189,76
355,1230102190,57
356,1230102193,63
357,1230102194,58
358,1230102195,70
359,1230102197,51
360,1230102198,67
361,1230102200,58
362,1230102201,66
363,1230102203,67
364,1230102204,56
365,1230102205,52
366,1230102206,51
367,1230102207,75
368,1230102209,60
369,1230102210,43
370,1230102211,53
371,1230102212,56
372,1230102213,55
373,1230102214,51
374,1230102220,45
375,1230102221,44
376,1230102222,39
377,1230102223,59
378,1230102224,43
379,1230102225,68
380,1230102226,59
381,1230102227,55
382,1230102229,47
383,1230102231,68
384,1230102233,44
385,1230102234,66
386,1230102235,59
387,1230102238,48
388,1230102239,60
389,1230102242,58
390,1230102243,49
391,1230102245,54
392,1230102247,53
393,1230102249,63
394,1230102250,59
395,1230102251,68
396,1230102252,56
397,1230102253,68
398,1230102254,52
399,1230102256,61
400,1230102257,51
401,1230102258,76
402,1230102259,54
403,1230102260,80
404,1230102264,45
405,1230102265,57
406,1230102266,44
407,1230102267,64
408,1230102268,45
409,1230102270,70
410,1230102271,62
411,1230102273,54
412,1230102275,51
413,1230102276,62
414,1230102277,72
415,1230102278,60
416,1230102279,57
417,1230102281,37
418,1230102282,52
419,1230102284,54
420,1230102285,45
421,1230102286,58
422,1230102287,52
423,1230102288,80
424,1230102289,63
425,1230102290,61
426,1230102291,68
427,1230102292,45
428,1230102293,47
429,1230102294,57
430,1230102295,61
431,1230102296,51
432,1230102297,66
433,1230102298,49
434,1230102299,57
435,1230102300,49
436,1230102301,47
437,1230102302,63
438,1230102303,46
439,1230201001,62
440,1230201002,51
441,1230201004,56
442,1230201005,62
443,1230201007,60
444,1230201008,65
445,1230201009,73
446,1230201011,75
447,1230201012,58
448,1230201013,71
449,1230201014,57
450,1230201015,53
451,1230201016,54
452,1230201017,57
453,1230201018,63
454,1230201019,69
455,1230201022,48
456,1230201023,78
457,1230201027,43
458,1230201029,53
459,1230201030,62
460,1230201031,47
461,1230201032,59
462,1230201033,54
463,1230201034,43
464,1230201035,58
465,1230201036,49
466,1230201037,45
467,1230201038,59
468,1230201039,54
469,1230201041,49
470,1230201042,60
471,1230201043,57
472,1230201044,82
473,1230201045,64
474,1230201046,58
475,1230201047,65
476,1230201049,41
477,1230201050,45
478,1230201051,62
479,1230201052,54
480,1230201053,48
481,1230201055,49
482,1230201056,52
483,1230201060,72
484,1230201061,63
485,1230201063,53
486,1230201064,65
487,1230201066,51
488,1230201068,65
489,1230201069,50
490,1230201070,67
491,1230201071,42
492,1230201073,59
493,1230201074,37
494,1230201075,52
495,1230201077,71
496,1230201078,57
497,1230201079,64
498,1230201080,51
499,1230201081,66
500,1230201083,64
501,1230201084,48
502,1230201085,46
503,1230201087,66
504,1230201089,64
505,1230201090,46
506,1230201091,58
507,1230201092,66
508,1230201096,70
509,1230201097,62
510,1230201098,46
511,1230201099,55
512,1230201101,78
513,1230201102,64
514,1230201103,59
515,1230201104,43
516,1230201105,53
517,1230201112,67
518,1230201115,73
519,1230201116,58
520,1230201117,64
521,1230201118,46
522,1230201119,50
523,1230201120,56
524,1230201122,47
525,1230201123,43
526,1230201126,60
527,1230201127,62
528,1230201128,57
529,1230201129,52
530,1230201130,50
531,1230201131,56
532,1230201132,77
533,1230201133,88
534,1230201136,72
535,1230201137,53
536,1230201138,59
537,1230201140,58
538,1230201141,77
539,1230201143,59
540,1230201145,44
541,1230201146,40
542,1230201148,63
543,1230201150,54
544,1230201151,52
545,1230201152,60
546,1230201153,57
547,1230201155,63
548,1230201158,55
549,1230201159,69
550,1230201160,66
551,1230201161,48
552,1230201162,62
553,1230201167,51
554,1230201169,51
555,1230201171,47
556,1230201172,57
557,1230201173,63
558,1230201174,79
559,1230201175,49
560,1230201176,43
561,1230201177,44
562,1230201178,70
563,1230201183,62
564,1230201187,60
565,1230201189,64
566,1230201190,53
567,1230201191,47
568,1230201192,43
569,1230201193,57
570,1230201194,61
571,1230201195,54
572,1230201196,53
573,1230201197,53
574,1230201198,61
575,1230201202,60
576,1230201203,64
577,1230201204,57
578,1230201205,65
579,1230201207,49
580,1230201208,58
581,1230201209,69
582,1230201210,43
583,1230201211,62
584,1230201212,66
585,1230201213,68
586,1230201216,60
587,1230201217,47
588,1230201218,52
589,1230201220,65
590,1230201221,62
591,1230201222,43
592,1230201224,75
593,1230201226,58
594,1230201227,57
595,1230201228,60
596,1230201230,73
597,1230201233,65
598,1230201235,48
599,1230201236,69
600,1230201238,61
601,1230201239,44
602,1230201240,48
603,1230202001,57
604,1230202002,65
605,1230202003,51
606,1230202005,65
607,1230202006,53
608,1230202008,65
609,1230202012,59
610,1230202013,55
611,1230202014,54
612,1230202016,57
613,1230202018,50
614,1230202021,56
615,1230202022,61
616,1230202023,54
617,1230202024,58
618,1230202025,82
619,1230202026,54
620,1230202027,51
621,1230202028,57
622,1230202029,37
623,1230202030,59
624,1230202033,49
625,1230202035,45
626,1230202037,47
627,1230202038,43
628,1230202040,59
629,1230202041,73
630,1230202042,69
631,1230202043,74
632,1230202044,44
633,1230202046,45
634,1230202048,66
635,1230202049,55
636,1230202050,51
637,1230202052,66
638,1230202055,48
639,1230202056,55
640,1230202057,42
641,1230202058,70
642,1230202059,61
643,1230202061,56
644,1230202064,60
645,1230202065,49
646,1230202066,78
647,1230202068,39
648,1230202069,35
649,1230202071,72
650,1230202072,74
651,1230202073,50
652,1230202075,53
653,1230202076,65
654,1230202078,64
655,1230202079,55
656,1230202081,52
657,1230202082,39
658,1230202086,57
659,1230202087,53
660,1230202088,53
661,1230202089,55
662,1230202090,65
663,1230202091,49
664,1230202093,72
665,1230202097,43
666,1230202098,72
667,1230202099,68
668,1230202102,64
669,1230202103,50
670,1230202104,52
671,1230202105,48
672,1230202106,70
673,1230202107,81
674,1230202108,66
675,1230202109,65
676,1230202110,74
677,1230202111,65
678,1230202112,54
679,1230202118,43
680,1230202119,68
681,1230202123,53
682,1230202125,59
683,1230202126,50
684,1230202127,50
685,1230202128,67
686,1230202129,42
687,1230202131,66
688,1230202132,63
689,1230202133,59
690,1230202134,51
691,1230202136,58
692,1230202137,62
693,1230202139,67
694,1230202140,51
695,1230202142,54
696,1230202143,64
697,1230202144,38
698,1230202145,59
699,1230202148,44
700,1230202149,64
701,1230202150,65
702,1230202154,53
703,1230202155,56
704,1230202156,75
705,1230202157,54
706,1230202159,77
707,1230202161,69
708,1230202162,50
709,1230202163,56
710,1230202164,59
711,1230202165,58
712,1230202166,40
713,1230202167,60
714,1230202170,45
715,1230202172,54
716,1230202174,57
717,1230202176,43
718,1230202177,63
719,1230202179,67
720,1230202181,65
721,1230202182,73
722,1230202183,75
723,1230202184,71
724,1230202185,59
725,1230202187,53
726,1230202188,54
727,1230202189,59
728,1230202190,39
729,1230202192,67
730,1230202193,90
731,1230202195,62
732,1230202198,62
733,1230202200,53
734,1230202201,44
735,1230202202,54
736,1230202203,56
737,1230202206,53
738,1230202207,54
739,1230202208,61
740,1230202209,74
741,1230202210,81
742,1230202212,42
743,1230202213,51
744,1230202214,63
745,1230202215,80
746,1230202218,34
747,1230202219,57
748,1230202220,56
749,1230301003,49
750,1230301008,66
751,1230301009,62
752,1230301014,57
753,1230301015,59
754,1230301016,52
755,1230301018,45
756,1230301019,48
757,1230301020,74
758,1230301021,53
759,1230301022,54
760,1230301023,49
761,1230301027,49
762,1230301029,73
763,1230301030,73
764,1230301033,68
765,1230301034,75
766,1230301036,76
767,1230301038,50
768,1230301039,51
769,1230301040,45
770,1230301041,63
771,1230301042,46
772,1230301043,51
773,1230301044,62
774,1230301047,68
775,1230301048,58
776,1230301049,54
777,1230301050,53
778,1230301054,59
779,1230301055,66
780,1230301057,72
781,1230301058,60
782,1230301059,68
783,1230301060,68
784,1230301061,63
785,1230301062,58
786,1230301064,44
787,1230301065,45
788,1230301066,68
789,1230301067,63
790,1230301068,51
791,1230301069,59
792,1230301071,67
793,1230301072,79
794,1230301075,40
795,1230301076,58
796,1230301077,65
797,1230301078,56
798,1230301079,64
799,1230301080,77
800,1230301083,53
801,1230301085,63
802,1230301086,65
803,1230301087,46
804,1230301088,52
805,1230301089,65
806,1230301091,55
807,1230301092,45
808,1230301093,46
809,1230301094,48
810,1230301095,52
811,1230301096,44
812,1230301098,54
813,1230301103,68
814,1230301108,80
815,1230301109,63
816,1230301110,44
817,1230301111,64
818,1230301113,50
819,1230301114,55
820,1230301115,41
821,1230301117,53
822,1230301118,61
823,1230301119,72
824,1230301120,52
825,1230301121,63
826,1230301124,53
827,1230301125,62
828,1230301126,78
829,1230301127,53
830,1230301129,59
831,1230301131,81
832,1230301132,51
833,1230301133,51
834,1230301135,61
835,1230301136,52
836,1230301137,68
837,1230301138,66
838,1230301140,54
839,1230301141,78
840,1230301145,56
841,1230301148,57
842,1230301149,56
843,1230301150,53
844,1230301151,52
845,1230301152,75
846,1230301153,56
847,1230301155,70
848,1230301156,48
849,1230301157,54
850,1230301159,72
851,1230301160,52
852,1230301162,57
853,1230301165,68
854,1230301169,63
855,1230301170,57
856,1230301171,56
857,1230301174,72
858,1230301175,55
859,1230301176,74
860,1230301180,78
861,1230301181,56
862,1230301182,59
863,1230301183,62
864,1230301184,54
865,1230301185,60
866,1230301186,48
867,1230301192,50
868,1230301193,38
869,1230301194,67
870,1230301195,71
871,1230301196,46
872,1230301197,75
873,1230301199,64
874,1230301200,52
875,1230301201,56
876,1230301202,56
877,1230301203,36
878,1230301204,58
879,1230301207,63
880,1230301209,53
881,1230301210,54
882,1230301211,59
883,1230301213,76
884,1230301216,55
885,1230301218,65
886,1230301220,60
887,1230301221,66
888,1230301222,48
889,1230301228,68
890,1230301229,60
891,1230301230,71
892,1230301232,80
893,1230301233,45
894,1230301234,77
895,1230301237,68
896,1230301238,39
897,1230301239,60
898,1230301240,39
899,1230301241,59
900,1230301243,86
901,1230301245,48
902,1230301246,60
903,1230301248,64
904,1230301250,84
905,1230301251,66
906,1230301254,47
907,1230301256,61
908,1230301259,59
909,1230301260,56
910,1230301261,54
911,1230301263,63
912,1230301264,57
913,1230301266,46
914,1230301267,55
915,1230301269,56
916,1230301270,49
917,1230301272,45
918,1230301273,49
919,1230301274,64
920,1230301277,44
921,1230301278,55
922,1230301279,64
923,1230301280,61
924,1230302001,42
925,1230302003,48
926,1230302004,47
927,1230302006,69
928,1230302007,56
929,1230302008,54
930,1230302009,55
931,1230302011,71
932,1230302012,53
933,1230302013,67
934,1230302016,61
935,1230302017,65
936,1230302018,53
937,1230302020,61
938,1230302022,67
939,1230302025,61
940,1230302026,87
941,1230302028,59
942,1230302029,57
943,1230302030,58
944,1230302031,67
945,1230302033,79
946,1230302034,69
947,1230302035,61
948,1230302036,62
949,1230302038,67
950,1230302039,45
951,1230302040,55
952,1230302045,51
953,1230302048,55
954,1230302052,49
955,1230302053,57
956,1230302054,51
957,1230302055,70
958,1230302056,52
959,1230302057,46
960,1230302059,47
961,1230302060,54
962,1230302064,52
963,1230302065,63
964,1230302068,53
965,1230302070,68
966,1230302071,62
967,1230302072,74
968,1230302074,68
969,1230302075,64
970,1230302076,67
971,1230302080,43
972,1230302082,60
973,1230302083,47
974,1230302084,52
975,1230302085,49
976,1230302087,59
977,1230302088,52
978,1230302089,77
979,1230302090,41
980,1230302091,47
981,1230302092,45
982,1230302093,56
983,1230302095,75
984,1230302096,54
985,1230302098,47
986,1230302099,42
987,1230302100,51
988,1230302103,56
989,1230302104,76
990,1230302108,74
991,1230302109,53
992,1230302110,67
993,1230302111,66
994,1230302115,52
995,1230302117,62
996,1230302118,48
997,1230302119,72
998,1230302120,59
999,1230302121,63
1000,1230302122,55
1001,1230302124,64
1002,1230302125,56
1003,1230302126,42
1004,1230302127,58
1005,1230302128,52
1006,1230302129,48
1007,1230302131,50
1008,1230302133,73
1009,1230302134,69
1010,1230302135,73
1011,1230302136,82
1012,1230302137,61
1013,1230302138,53
1014,1230302139,56
1015,1230302140,49
1016,1230302142,48
1017,1230302143,48
1018,1230302145,52
1019,1230302146,47
1020,1230302147,42
1021,1230302148,94
1022,1230302150,67
1023,1230302151,48
1024,1230302152,62
1025,1230302156,50
1026,1230302157,53
1027,1230302158,48
1028,1230302159,63
1029,1230302160,48
1030,1230302161,71
1031,1230302162,58
1032,1230302163,45
1033,1230302164,54
1034,1230302165,73
1035,1230302166,47
1036,1230302168,79
1037,1230302170,45
1038,1230302171,65
1039,1230302172,54
1040,1230302173,44
1041,1230302176,48
1042,1230302178,49
1043,1230302181,83
1044,1230302184,57
1045,1230302186,55
1046,1230302187,57
1047,1230302189,45
1048,1230302192,79
1049,1230302194,92
1050,1230302196,47
1051,1230302199,52
1052,1230302202,65
1053,1230302203,41
1054,1230302204,53
1055,1230302206,68
1056,1230302207,48
1057,1230302211,45
1058,1230302212,68
1059,1230302215,70
1060,1230302219,57
1061,1230302220,53
1062,1230302222,69
1063,1230302224,42
1064,1230302225,48
1065,1230302226,54
1066,1230302228,62
1067,1230302231,60
1068,1230302233,67
1069,1230302235,52
1070,1230302238,38
1071,1230302239,61
1072,1230302240,55
1073,1230302241,75
1074,1230302242,63
1075,1230302243,58
1076,1230302244,53
1077,1230302245,55
1078,1230302246,40
1079,1230302249,56
1080,1230302250,80
1081,1230302253,63
1082,1230302257,68
1083,1230302258,47
1084,1230302261,68
1085,1230302262,55
1086,1230302263,80
1087,1230302265,75
1088,1230302266,58
1089,1230302269,57
1090,1230302271,68
1091,1230302272,63
1092,1230302274,49
1093,1230302276,59
1094,1230302277,75
1095,1230302278,57
1096,1230302279,54
1097,1230302280,67
1098,1230303001,52
1099,1230303002,53
1100,1230303003,36
1101,1230303004,63
1102,1230303005,64
1103,1230303008,50
1104,1230303009,49
1105,1230303010,69
1106,1230303014,68
1107,1230303015,79
1108,1230303017,75
1109,1230303019,69
1110,1230303021,44
1111,1230303022,65
1112,1230303023,53
1113,1230303024,44
1114,1230303028,55
1115,1230303029,46
1116,1230303030,54
1117,1230303031,53
1118,1230303035,62
1119,1230303036,44
1120,1230303037,55
1121,1230303041,49
1122,1230303042,68
1123,1230303045,67
1124,1230303047,52
1125,1230303049,66
1126,1230303050,56
1127,1230303051,66
1128,1230303054,65
1129,1230303056,52
1130,1230303057,68
1131,1230303058,70
1132,1230303059,65
1133,1230303060,35
1134,1230303061,52
1135,1230303062,57
1136,1230303063,51
1137,1230303064,50
1138,1230303065,58
1139,1230303069,46
1140,1230303070,50
1141,1230303071,55
1142,1230303074,56
1143,1230303076,68
1144,1230303078,52
1145,1230303080,61
1146,1230303081,79
1147,1230303082,46
1148,1230303083,68
1149,1230303085,55
1150,1230303086,75
1151,1230303087,64
1152,1230303088,64
1153,1230303089,67
1154,1230303091,46
1155,1230303092,55
1156,1230303095,59
1157,1230303097,41
1158,1230303100,63
1159,1230303102,69
1160,1230303104,58
1161,1230303105,52
1162,1230303106,57
1163,1230303107,82
1164,1230303113,55
1165,1230303114,65
1166,1230303115,46
1167,1230303116,59
1168,1230303117,59
1169,1230303118,57
1170,1230303122,38
1171,1230303123,53
1172,1230303124,58
1173,1230303130,60
1174,1230303131,79
1175,1230303132,65
1176,1230303133,56
1177,1230303135,55
1178,1230303137,57
1179,1230303138,65
1180,1230303139,36
1181,1230303142,59
1182,1230303143,46
1183,1230303144,76
1184,1230303145,37
1185,1230303146,63
1186,1230303148,60
1187,1230303149,49
1188,1230303152,86
1189,1230303153,70
1190,1230303156,64
1191,1230303157,49
1192,1230303158,61
1193,1230303160,54
1194,1230303161,75
1195,1230303163,45
1196,1230303165,66
1197,1230303166,45
1198,1230303167,63
1199,1230303170,54
1200,1230303172,82
1201,1230303173,53
1202,1230303174,58
1203,1230303175,59
1204,1230303176,55
1205,1230303177,52
1206,1230303179,63
1207,1230303180,65
1208,1230303182,58
1209,1230303183,57
1210,1230303184,64
1211,1230303186,72
1212,1230303187,62
1213,1230303189,65
1214,1230303190,43
1215,1230303191,67
1216,1230303192,44
1217,1230303194,74
1218,1230303195,56
1219,1230303200,54
1220,1230303201,47
1221,1230303202,73
1222,1230303204,44
1223,1230303205,59
1224,1230303206,46
1225,1230303207,60
1226,1230303208,74
1227,1230303209,44
1228,1230303210,42
1229,1230303212,57
1230,1230303213,58
1231,1230303216,63
1232,1230303218,71
1233,1230303219,40
1234,1230303220,57
1235,1230303222,52
1236,1230303223,45
1237,1230303224,59
1238,1230303226,63
1239,1230303228,51
1240,1230303231,38
1241,1230303232,49
1242,1230303233,54
1243,1230303234,61
1244,1230303235,53
1245,1230303237,57
1246,1230303239,58
1247,1230303242,58
1248,1230303243,73
1249,1230303247,57
1250,1230303250,57
1251,1230303251,59
1252,1230303252,45
1253,1230303253,55
1254,1230303256,65
1255,1230303257,65
1256,1230303259,70
1257,1230303260,51
1258,1230303261,84
1259,1230303268,39
1260,1230303269,45
1261,1230303270,87
1262,1230303271,61
1263,1230303274,47
1264,1230303275,64
1265,1230303276,69
1266,1230303277,65
1267,1230303280,52
1268,1230304001,66
1269,1230304004,46
1270,1230304005,71
1271,1230304006,59
1272,1230304007,47
1273,1230304010,58
1274,1230304011,45
1275,1230304012,54
1276,1230304015,62
1277,1230304016,50
1278,1230304018,58
1279,1230304020,67
1280,1230304022,59
1281,1230304023,75
1282,1230304026,29
1283,1230304028,38
1284,1230304030,56
1285,1230304031,71
1286,1230304035,48
1287,1230304036,63
1288,1230304037,61
1289,1230304040,75
1290,1230304042,54
1291,1230304043,47
1292,1230304044,54
1293,1230304045,53
1294,1230304046,60
1295,1230304047,51
1296,1230304048,63
1297,1230304050,67
1298,1230304051,64
1299,1230304052,73
1300,1230304053,47
1301,1230304055,62
1302,1230304056,66
1303,1230304058,56
1304,1230304059,52
1305,1230304060,53
1306,1230304061,48
1307,1230304064,61
1308,1230304065,73
1309,1230304066,43
1310,1230304067,44
1311,1230304071,55
1312,1230304074,52
1313,1230304075,56
1314,1230304077,64
1315,1230304078,58
1316,1230304081,43
1317,1230304083,65
1318,1230304086,47
1319,1230304087,51
1320,1230304088,42
1321,1230304089,55
1322,1230304090,51
1323,1230304091,60
1324,1230304092,66
1325,1230304093,65
1326,1230304094,54
1327,1230304095,42
1328,1230304097,55
1329,1230304099,50
1330,1230304100,72
1331,1230304102,64
1332,1230304103,48
1333,1230304104,54
1334,1230304106,52
1335,1230304107,45
1336,1230304109,51
1337,1230304111,62
1338,1230304113,72
1339,1230304114,47
1340,1230304116,58
1341,1230304117,65
1342,1230304118,57
1343,1230304122,58
1344,1230304123,64
1345,1230304124,51
1346,1230304125,51
1347,1230304126,67
1348,1230304128,87
1349,1230304129,34
1350,1230304131,59
1351,1230304133,67
1352,1230304134,55
1353,1230304136,78
1354,1230304137,45
1355,1230304138,52
1356,1230304141,42
1357,1230304144,68
1358,1230304145,46
1359,1230304148,66
1360,1230304149,43
1361,1230304151,54
1362,1230304153,47
1363,1230304154,48
1364,1230304155,72
1365,1230304156,66
1366,1230304157,66
1367,1230304158,76
1368,1230304159,50
1369,1230304160,46
1370,1230304161,70
1371,1230304163,52
1372,1230304166,55
1373,1230304168,62
1374,1230304170,64
1375,1230304172,59
1376,1230304175,60
1377,1230304176,52
1378,1230304177,80
1379,1230304178,49
1380,1230304179,70
1381,1230304180,47
1382,1230304184,55
1383,1230304185,74
1384,1230304186,58
1385,1230304187,46
1386,1230304190,61
1387,1230304191,57
1388,1230304193,62
1389,1230304194,53
1390,1230304195,45
1391,1230304196,52
1392,1230304200,48
1393,1230304201,58
1394,1230304202,48
1395,1230304207,63
1396,1230304208,54
1397,1230304211,39
1398,1230304212,57
1399,1230304213,43
1400,1230304214,49
1401,1230304215,46
1402,1230304216,59
1403,1230304217,56
1404,1230304218,74
1405,1230304219,63
1406,1230304220,58
1407,1230304221,57
1408,1230304223,55
1409,1230304224,63
1410,1230304225,43
1411,1230304226,67
1412,1230304228,46
1413,1230304229,75
1414,1230304230,55
1415,1230304231,48
1416,1230304232,54
1417,1230304235,64
1418,1230304238,72
1419,1230304240,55
1420,1230304244,58
1421,1230304246,52
1422,1230304247,55
1423,1230304253,63
1424,1230304255,78
1425,1230304256,44
1426,1230304257,51
1427,1230304258,74
1428,1230304259,54
1429,1230304261,47
1430,1230304263,63
1431,1230304264,48
1432,1230304266,60
1433,1230304267,59
1434,1230304269,61
1435,1230304271,46
1436,1230304273,53
1437,1230304274,72
1438,1230304277,63
1439,1230304278,69
1440,1230304279,49
1441,1230304280,51
1442,1230305002,58
1443,1230305003,48
1444,1230305004,54
1445,1230305007,79
1446,1230305008,49
1447,1230305009,51
1448,1230305012,69
1449,1230305013,57
1450,1230305014,54
1451,1230305016,59
1452,1230305017,44
1453,1230305018,85
1454,1230305020,53
1455,1230305024,61
1456,1230305027,62
1457,1230305029,60
1458,1230305030,43
1459,1230305031,61
1460,1230305037,60
1461,1230305038,56
1462,1230305041,57
1463,1230305045,63
1464,1230305048,65
1465,1230305049,87
1466,1230305050,50
1467,1230305051,74
1468,1230305052,62
1469,1230305053,56
1470,1230305054,50
1471,1230305055,50
1472,1230305056,56
1473,1230305059,59
1474,1230305060,60
1475,1230305064,47
1476,1230305066,60
1477,1230305067,63
1478,1230305068,53
1479,1230305070,48
1480,1230305071,57
1481,1230305072,64
1482,1230305075,61
1483,1230305078,47
1484,1230305079,61
1485,1230305080,46
1486,1230305081,67
1487,1230305083,56
1488,1230305087,46
1489,1230305088,56
1490,1230305092,46
1491,1230305093,59
1492,1230305095,63
1493,1230305097,53
1494,1230305099,49
1495,1230305100,56
1496,1230305101,58
1497,1230305102,49
1498,1230305104,66
1499,1230305105,62
